x,y,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0,elevation,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0
730829.2256,5026190.066,11.83214414,18.09686411,21.44296359,4.98,9.37166479,13.7204208,17.96706532
730829.1682,5026189.1,11.83214414,18.02686411,21.37296359,4.98,9.43166479,13.6504208,17.60706532
730829.1,5026188.141,11.71214414,17.90686411,21.59296359,4.98,9.43166479,13.6504208,17.60706532
730829.0239,5026187.185,11.57214414,17.98686411,21.58296359,4.99,9.39166479,13.4204208,17.46706532
730828.9639,5026186.219,11.82214414,18.04686411,21.64296359,4.98,9.23166479,13.4604208,17.70706532
730828.889,5026185.265,12.09214414,18.40686411,22.07296359,4.98,9.53166479,13.6704208,17.76706532
730828.8124,5026184.322,11.95214414,18.61686411,22.10296359,4.98,9.47166479,13.5504208,17.51706532
730828.7414,5026183.368,11.72214414,18.08686411,21.93296359,4.98,9.33166479,13.4104208,17.47706532
730828.6758,5026182.413,11.32214414,18.10686411,22.04296359,4.98,9.19166479,13.2604208,17.26706532
730828.6207,5026181.454,11.23214414,17.88686411,22.30296359,4.98,8.94166479,12.9304208,17.08706532
730828.5611,5026180.475,11.36214414,18.24686411,22.05296359,4.97,8.84166479,13.1904208,17.57706532
730828.5226,5026179.528,11.70214414,18.14686411,21.77296359,4.96,9.44166479,13.9704208,18.18706532
730828.4619,5026178.578,11.98214414,18.53686411,21.82296359,4.98,9.55166479,14.1504208,18.42706532
730828.4193,5026177.635,11.97214414,18.46686411,22.26296359,4.98,9.55166479,14.1504208,18.42706532
730828.3586,5026176.687,11.82214414,18.42686411,22.11296359,4.97,9.62166479,14.0404208,18.19706532
730828.3138,5026175.697,11.68214414,18.08686411,22.00296359,4.97,9.35166479,13.6504208,17.93706532
730828.244,5026174.747,11.50214414,17.89686411,21.82296359,4.97,9.19166479,13.5204208,17.83706532
730828.1961,5026173.77,11.47214414,17.82686411,21.87296359,4.97,9.13166479,13.4304208,17.65706532
730828.1338,5026172.832,11.34214414,17.89686411,22.08296359,4.96,9.13166479,13.4204208,17.71706532
730828.0741,5026171.856,11.53214414,17.92686411,21.33296359,4.96,9.18166479,13.5704208,17.84706532
730827.9557,5026170.912,11.93214414,18.34686411,22.18296359,4.96,9.55166479,14.0004208,18.23706532
730827.9166,5026169.945,11.94214414,18.46686411,22.07296359,4.96,9.72166479,14.2504208,18.52706532
730827.8671,5026168.977,11.98214414,18.18686411,21.64296359,4.96,9.72166479,14.2804208,18.68706532
730827.8106,5026168.02,12.06214414,18.45686411,21.95296359,4.95,9.74166479,14.2704208,18.43706532
730827.7464,5026167.059,11.72214414,18.22686411,22.47296359,4.94,9.38166479,13.8604208,18.08706532
730827.6997,5026166.086,11.28214414,18.23686411,22.30296359,4.94,9.38166479,13.8604208,18.08706532
730827.654,5026165.12,11.82214414,17.89686411,21.72296359,4.93,9.51166479,14.0004208,18.19706532
730827.6153,5026164.179,11.57214414,17.86686411,21.89296359,4.93,9.66166479,13.8904208,17.93706532
730827.5623,5026163.2,11.36214414,18.02686411,22.15296359,4.92,9.20166479,13.4804208,17.59706532
730827.5203,5026162.24,11.39214414,17.74686411,21.53296359,4.91,9.02166479,13.2704208,17.40706532
730827.4825,5026161.272,11.24214414,17.49686411,21.67296359,4.91,9.04166479,13.2804208,17.47706532
730827.4654,5026160.313,11.22214414,17.44686411,21.50296359,4.91,8.92166479,13.1304208,17.47706532
730827.4105,5026159.347,11.44214414,17.47686411,21.39296359,4.89,9.14166479,13.3604208,17.69706532
730827.4026,5026158.385,11.55214414,17.99686411,21.99296359,4.89,9.32166479,13.7604208,18.09706532
730827.3726,5026157.419,11.97214414,18.19686411,21.81296359,4.89,9.59166479,13.9504208,18.26706532
730827.3462,5026156.464,11.97214414,18.28686411,22.17296359,4.89,9.43166479,13.9504208,18.38706532
730827.3344,5026155.501,11.97214414,18.32686411,22.35296359,4.89,9.29166479,13.7504208,18.19706532
730827.3072,5026154.53,11.80214414,18.30686411,22.73296359,4.89,9.29166479,13.7504208,18.19706532
730827.242,5026153.562,12.24214414,18.77686411,22.50296359,4.88,9.30166479,13.8004208,18.41706532
730827.1841,5026152.609,12.34214414,18.87686411,22.75296359,4.89,9.86166479,14.4504208,18.83706532
730827.1446,5026151.652,12.21214414,18.82686411,22.48296359,4.89,9.56166479,14.2004208,18.79706532
730827.0992,5026150.679,11.91214414,18.43686411,23.08296359,4.89,9.62166479,14.0504208,18.39706532
730827.0662,5026149.723,11.83214414,19.10686411,23.70296359,4.89,9.32166479,13.8004208,18.31706532
730827.0331,5026148.771,12.25214414,19.15686411,22.91296359,4.89,9.39166479,13.9804208,18.69706532
730826.9901,5026147.803,12.69214414,19.49686411,23.04296359,4.89,10.00166479,14.7604208,19.32706532
730826.9466,5026146.849,12.94214414,19.82686411,23.51296359,4.87,9.99166479,14.7704208,19.37706532
730826.9143,5026145.909,12.80214414,19.71686411,23.85296359,4.88,9.82166479,14.4604208,18.92706532
730826.8712,5026144.946,12.73214414,19.39686411,23.38296359,4.88,9.73166479,14.3704208,18.99706532
730826.8619,5026143.985,12.61214414,19.33686411,23.55296359,4.88,9.73166479,14.3704208,18.99706532
730826.8314,5026143.033,12.64214414,18.94686411,23.39296359,4.89,9.94166479,14.4004208,18.71706532
730826.7505,5026142.066,12.26214414,19.10686411,24.12296359,4.89,10.11166479,13.8804208,18.42706532
730826.7254,5026141.11,12.51214414,19.14686411,23.42296359,4.88,9.47166479,14.1004208,18.85706532
730826.6978,5026140.184,12.84214414,19.73686411,23.88296359,4.88,10.00166479,14.7004208,19.38706532
730826.6582,5026139.231,12.93214414,19.86686411,24.12296359,4.88,10.10166479,14.4404208,19.11706532
730826.6187,5026138.277,12.59214414,19.94686411,25.13296359,4.88,9.78166479,14.3604208,19.02706532
730826.5838,5026137.335,12.64214414,19.83686411,24.57296359,4.89,9.77166479,14.4304208,19.10706532
730826.5767,5026136.388,12.86214414,19.85686411,24.18296359,4.88,9.89166479,14.5704208,19.28706532
730826.5414,5026135.459,12.71214414,19.91686411,24.48296359,4.74,10.88166479,15.8404208,20.49706532
730826.4793,5026134.478,12.89214414,19.94686411,24.26296359,4.74,10.81166479,15.7504208,20.54706532
730826.4535,5026133.541,13.13214414,20.24686411,24.74296359,4.75,10.45166479,15.4704208,20.39706532
730826.4122,5026132.6,13.20214414,20.53686411,25.29296359,4.75,10.91166479,15.8704208,20.63706532
730826.3046,5026131.609,14.82214414,22.43686411,26.78296359,4.88,10.36166479,15.8604208,21.44706532
730826.2449,5026130.669,15.66214414,23.42686411,26.80296359,4.87,12.11166479,17.9704208,23.44706532
730826.1655,5026129.732,16.74214414,24.74686411,28.46296359,4.87,12.57166479,18.9404208,24.73706532
730826.1387,5026128.752,17.68214414,26.21686411,29.54296359,4.85,13.20166479,20.1304208,26.32706532
730826.1164,5026127.824,17.99214414,27.06686411,30.98296359,4.85,14.22166479,21.3604208,27.41706532
730826.0573,5026126.832,18.19214414,27.89686411,31.33296359,4.85,14.07166479,21.1804208,27.58706532
730825.9754,5026125.857,18.59214414,27.79686411,31.00296359,4.85,14.37166479,21.9604208,28.38706532
730825.9096,5026124.941,19.00214414,27.61686411,30.57296359,4.87,14.72166479,22.1804208,28.40706532
730825.8828,5026123.959,18.86214414,27.10686411,30.22296359,4.86,15.03166479,22.3204208,28.04706532
730825.831,5026123.015,18.36214414,26.05686411,29.36296359,4.86,15.03166479,22.3204208,28.04706532
730825.793,5026122.055,16.82214414,23.94686411,27.19296359,4.87,15.05166479,21.4504208,26.73706532
730825.7279,5026121.083,15.83214414,22.62686411,26.45296359,4.88,13.70166479,19.6904208,25.06706532
730825.6783,5026120.119,14.67214414,21.71686411,25.83296359,4.88,12.66166479,18.3204208,23.76706532
730825.6327,5026119.15,14.30214414,21.24686411,24.94296359,4.89,12.08166479,17.8304208,23.25706532
730825.6002,5026118.218,14.61214414,21.30686411,25.14296359,4.89,12.19166479,17.8304208,22.95706532
730825.547,5026117.242,14.26214414,21.55686411,25.45296359,4.89,11.98166479,17.4304208,22.90706532
730825.4878,5026116.289,14.73214414,21.41686411,25.27296359,4.88,12.08166479,17.8604208,23.54706532
730825.4241,5026115.28,14.58214414,21.58686411,25.78296359,4.9,12.46166479,17.9704208,23.43706532
730825.3692,5026114.244,14.48214414,22.21686411,26.56296359,4.9,11.66166479,17.5204208,23.30706532
730825.3444,5026113.208,15.18214414,22.72686411,26.76296359,4.9,12.42166479,18.5004208,24.14706532
730825.2956,5026112.15,15.90214414,23.55686411,27.57296359,4.9,12.78166479,18.9604208,24.54706532
730825.292,5026111.106,16.19214414,24.12686411,28.51296359,4.9,13.02166479,19.1104208,24.49706532
730825.261,5026110.024,16.41214414,24.91686411,29.20296359,4.89,13.06166479,19.4004208,25.21706532
730825.2114,5026108.985,16.76214414,24.82686411,28.81296359,4.91,13.45166479,19.7204208,24.96706532
730825.1566,5026107.912,15.79214414,24.09686411,28.69296359,4.93,12.58166479,18.5304208,23.99706532
730825.073,5026106.839,15.45214414,23.77686411,28.13296359,4.92,12.33166479,18.3904208,24.13706532
730825.0013,5026105.798,16.28214414,24.49686411,27.83296359,4.92,12.53166479,18.9004208,24.63706532
730824.9044,5026104.732,16.13214414,23.51686411,27.07296359,4.92,12.93166479,19.0504208,24.28706532
730824.8137,5026103.711,15.75214414,22.51686411,25.44296359,4.94,12.75166479,18.1904208,22.91706532
730824.6992,5026102.661,14.23214414,20.62686411,24.23296359,4.96,11.64166479,16.7904208,21.54706532
730824.6073,5026101.601,13.32214414,19.65686411,23.60296359,4.96,10.82166479,15.7804208,20.54706532
730824.5562,5026100.533,12.98214414,19.26686411,22.70296359,4.97,10.76166479,15.6604208,20.49706532
730824.5109,5026099.486,13.13214414,18.98686411,22.64296359,4.97,11.21166479,16.1904208,20.96706532
730824.4466,5026098.419,13.35214414,18.64686411,22.01296359,4.98,11.52166479,16.5604208,21.20706532
730824.3894,5026097.34,13.28214414,19.04686411,23.28296359,5,11.59166479,16.4904208,21.48706532
730824.3159,5026096.278,13.46214414,19.52686411,24.21296359,5.01,11.51166479,16.6404208,21.57706532
730824.2673,5026095.248,13.76214414,20.42686411,24.98296359,5.02,11.64166479,17.1404208,22.52706532
730824.1797,5026094.178,15.16214414,22.08686411,25.89296359,5.02,12.29166479,18.2504208,23.81706532
730824.0797,5026093.125,15.91214414,22.83686411,27.02296359,5.02,13.38166479,19.4304208,24.72706532
730823.9414,5026092.082,15.46214414,22.92686411,26.99296359,5.05,13.43166479,19.1804208,24.49706532
730823.8458,5026091.016,16.10214414,23.22686411,26.43296359,5.06,12.90166479,19.1304208,24.90706532
730823.7998,5026089.95,8.182144144,20.99686411,25.41296359,5.05,14.67166479,21.3304208,26.49706532
730823.7151,5026088.907,17.47214414,23.66686411,26.71296359,5.06,19.37166479,22.1404208,26.71706532
730823.6109,5026087.863,16.30214414,23.07686411,26.54296359,5.05,14.18166479,20.3404208,25.42706532
730823.5035,5026086.797,14.81214414,21.44686411,24.66296359,5.05,12.48166479,18.1504208,23.20706532
730823.3703,5026085.757,13.83214414,19.93686411,22.88296359,5.05,11.98166479,17.2804208,21.79706532
730823.2773,5026084.692,13.23214414,18.10686411,21.01296359,5.08,11.14166479,15.8204208,19.85706532
730823.2064,5026083.63,12.68214414,17.26686411,20.58296359,5.07,10.64166479,14.8904208,18.87706532
730823.0967,5026082.592,12.60214414,17.18686411,20.40296359,5.06,10.55166479,14.6904208,18.59706532
730822.991,5026081.55,12.30214414,16.76686411,19.90296359,5.05,10.35166479,14.2804208,18.02706532
730822.8738,5026080.502,12.23214414,17.41686411,21.36296359,5.07,10.17166479,14.0404208,17.80706532
730822.7153,5026079.441,12.41214414,17.68686411,22.04296359,5.07,9.93166479,14.0504208,18.37706532
730822.6093,5026078.408,13.17214414,19.73686411,22.92296359,5.08,10.47166479,14.8804208,19.68706532
730822.4893,5026077.365,14.35214414,21.15686411,24.45296359,5.1,10.97166479,15.8404208,20.94706532
730822.3602,5026076.321,15.13214414,22.04686411,25.16296359,5.1,12.42166479,17.1304208,22.49706532
730822.2241,5026075.255,15.49214414,22.61686411,26.56296359,5.1,12.23166479,18.0804208,23.64706532
730822.0819,5026074.212,15.31214414,23.22686411,26.68296359,5.07,12.12166479,18.3304208,24.16706532
730821.9516,5026073.165,16.03214414,23.75686411,27.44296359,5.06,12.83166479,19.0404208,24.68706532
730821.7889,5026072.074,16.39214414,24.00686411,27.22296359,5.05,12.89166479,19.2904208,24.96706532
730821.6799,5026071.017,15.83214414,23.68686411,26.94296359,5.06,13.05166479,19.2404208,24.57706532
730821.5599,5026069.975,14.94214414,22.26686411,25.69296359,5.08,12.71166479,18.4704208,23.28706532
730821.4348,5026068.891,-5.867855856,14.84686411,24.29296359,5.06,11.91166479,16.7004208,20.78706532
730821.3464,5026067.877,11.93214414,19.16686411,23.89296359,5.05,10.94166479,14.6404208,19.18706532
730821.2127,5026066.817,12.52214414,18.76686411,23.69296359,5.06,9.85166479,14.4504208,19.22706532
730821.111,5026065.775,12.62214414,19.18686411,23.28296359,5.03,10.57166479,15.4104208,20.10706532
730821.0109,5026064.724,11.96214414,15.38686411,22.45296359,5.05,10.69166479,15.0904208,19.57706532
730820.8525,5026063.66,12.95214414,18.97686411,23.17296359,5.05,10.44166479,14.9204208,19.78706532
730820.7564,5026062.605,12.68214414,19.23686411,23.37296359,5.04,14.44166479,16.8204208,20.58706532
730820.6457,5026061.559,12.52214414,18.73686411,23.19296359,5.04,10.70166479,15.2104208,19.78706532
730820.5664,5026060.477,12.34214414,18.65686411,23.17296359,5.03,10.22166479,14.7704208,19.32706532
730820.4591,5026059.409,12.34214414,18.20686411,22.83296359,5.03,10.13166479,14.5604208,19.24706532
730820.3738,5026058.381,11.85214414,18.38686411,23.05296359,5.02,10.18166479,14.6404208,19.26706532
730820.2654,5026057.344,12.41214414,18.75686411,22.97296359,5.01,10.18166479,14.8004208,19.24706532
730820.1325,5026056.297,12.58214414,18.71686411,23.09296359,5.01,10.45166479,14.8304208,19.35706532
730820.0349,5026055.248,12.45214414,18.77686411,22.97296359,5,10.65166479,15.1204208,19.86706532
730819.9296,5026054.198,12.54214414,18.50686411,22.58296359,4.99,10.44166479,15.2204208,19.98706532
730819.823,5026053.145,12.12214414,18.72686411,23.14296359,4.99,10.61166479,14.9804208,19.53706532
730819.6937,5026052.108,12.64214414,19.36686411,23.31296359,4.99,10.03166479,14.7504208,19.60706532
730819.5992,5026051.045,10.44214414,17.09686411,23.43296359,4.98,11.25166479,15.4904208,20.10706532
730819.536,5026049.953,13.01214414,19.87686411,24.03296359,4.98,12.19166479,15.5504208,20.31706532
730819.4446,5026048.878,13.27214414,19.93686411,23.20296359,4.98,10.82166479,15.8504208,20.69706532
730819.3618,5026047.818,13.35214414,19.49686411,23.61296359,4.98,10.89166479,15.6504208,19.99706532
730819.2961,5026046.722,12.38214414,19.54686411,23.94296359,4.99,9.71166479,14.4804208,19.29706532
730819.2506,5026045.678,12.63214414,18.87686411,22.68296359,4.99,10.26166479,15.0204208,19.38706532
730819.2317,5026044.589,13.04214414,18.94686411,22.41296359,4.97,10.14166479,14.9504208,19.48706532
730819.2142,5026043.497,12.47214414,18.01686411,21.59296359,4.97,10.44166479,15.1104208,19.53706532
730819.1404,5026042.441,12.34214414,17.83686411,21.69296359,4.96,10.45166479,15.1504208,19.45706532
730819.0395,5026041.412,13.39214414,18.05686411,21.32296359,4.96,10.59166479,14.8104208,18.86706532
730818.9205,5026040.379,13.48214414,18.79686411,21.79296359,4.95,10.90166479,15.1604208,19.15706532
730818.7404,5026039.334,13.34214414,18.99686411,22.86296359,4.94,10.89166479,15.2104208,19.24706532
730818.6385,5026038.295,13.28214414,19.36686411,22.89296359,4.93,10.76166479,15.1204208,19.35706532
730818.5584,5026037.236,13.52214414,20.00686411,23.72296359,4.92,11.17166479,15.6504208,19.94706532
730818.5245,5026036.161,13.81214414,20.47686411,24.08296359,4.92,11.05166479,15.9104208,20.41706532
730818.4319,5026035.086,14.25214414,20.86686411,23.74296359,4.91,11.64166479,16.5304208,20.78706532
730818.3949,5026033.989,14.55214414,21.08686411,24.17296359,4.9,11.64166479,16.6204208,21.18706532
730818.333,5026032.895,14.26214414,21.06686411,24.41296359,4.89,11.96166479,17.0904208,21.69706532
730818.3106,5026031.792,14.37214414,21.00686411,24.87296359,4.87,11.75166479,16.8404208,21.31706532
730818.3215,5026030.673,14.45214414,21.38686411,24.76296359,4.85,11.81166479,17.0704208,21.90706532
730818.4188,5026029.588,15.17214414,21.93686411,24.85296359,4.83,12.67166479,18.1804208,22.59706532
730818.4487,5026028.484,15.31214414,21.94686411,25.02296359,4.8,12.23166479,17.5104208,22.21706532
730818.5013,5026027.407,15.25214414,21.60686411,24.83296359,4.64,13.02166479,18.4304208,22.82706532
730818.5353,5026026.3,15.03214414,20.99686411,24.53296359,4.63,12.06166479,17.1804208,21.62706532
730818.5998,5026025.216,15.15214414,20.81686411,23.93296359,4.6,11.05166479,15.8804208,20.46706532
730818.6746,5026024.138,14.55214414,20.19686411,23.77296359,4.58,10.74166479,15.7204208,20.30706532
730818.732,5026023.07,13.85214414,20.03686411,24.30296359,4.55,11.49166479,16.0904208,20.64706532
730818.7581,5026021.999,14.31214414,20.45686411,24.90296359,4.53,11.39166479,16.3504208,21.02706532
730818.7922,5026020.927,14.46214414,20.79686411,24.76296359,4.52,11.79166479,16.9504208,21.93706532
730818.8572,5026019.865,14.00214414,21.26686411,25.22296359,4.51,12.06166479,17.7404208,22.88706532
730818.9726,5026018.82,15.59214414,22.54686411,26.00296359,4.49,13.45166479,18.9704208,24.15706532
730819.1041,5026017.762,15.72214414,22.78686411,26.34296359,4.47,12.80166479,18.4204208,23.60706532
730819.2804,5026016.733,15.66214414,23.11686411,27.25296359,4.47,11.96166479,17.5304208,22.78706532
730819.4576,5026015.678,15.49214414,22.92686411,27.17296359,4.47,11.96166479,17.5304208,22.78706532
730819.616,5026014.637,15.37214414,23.11686411,27.16296359,4.48,12.20166479,18.6004208,24.32706532
730819.8063,5026013.581,16.04214414,23.75686411,27.17296359,4.45,17.96166479,23.0504208,27.69706532
730820.0134,5026012.567,16.46214414,24.72686411,28.76296359,4.44,15.33166479,21.7804208,27.26706532
730820.1347,5026011.467,16.05214414,24.72686411,29.65296359,4.45,14.07166479,20.1004208,25.56706532
730820.2157,5026010.435,16.75214414,25.16686411,28.98296359,4.42,12.93166479,19.5804208,25.62706532
730820.2856,5026009.381,17.21214414,24.65686411,27.69296359,4.41,13.34166479,19.8204208,25.78706532
730820.3597,5026008.323,16.87214414,23.59686411,27.78296359,4.38,13.76166479,20.3004208,26.40706532
730820.6238,5026007.395,16.78214414,24.35686411,28.65296359,4.38,14.45166479,20.7204208,26.84706532
730820.9022,5026006.932,16.26214414,24.06686411,27.95296359,4.38,14.45166479,20.7204208,26.84706532
730821.3688,5026006.399,16.90214414,23.59686411,27.53296359,4.37,13.87166479,20.3404208,26.37706532
730822.0195,5026006.05,16.84214414,24.60686411,29.26296359,4.38,13.42166479,20.0004208,26.03706532
730822.599,5026005.971,16.89214414,25.47686411,29.56296359,4.49,13.75166479,20.3604208,26.58706532
730823.0566,5026006.11,17.19214414,25.23686411,29.80296359,4.53,13.76166479,20.7404208,27.32706532
730823.4782,5026006.452,16.72214414,25.09686411,30.28296359,4.53,13.76166479,20.7404208,27.32706532
730823.785,5026006.925,16.22214414,25.10686411,30.77296359,4.52,14.04166479,21.4204208,27.80706532
730823.9005,5026007.485,16.96214414,26.01686411,29.87296359,4.52,14.04166479,21.4204208,27.80706532
730823.8051,5026008.127,18.69214414,25.82686411,29.24296359,4.53,16.07166479,22.9004208,29.08706532
730823.6077,5026008.553,19.11214414,26.93686411,30.11296359,4.53,16.07166479,22.9004208,29.08706532
730823.3448,5026008.987,19.35214414,26.67686411,29.88296359,4.54,16.01166479,23.1804208,29.05706532
730823.0059,5026009.566,18.43214414,26.13686411,29.76296359,4.54,16.01166479,23.1804208,29.05706532
730822.4931,5026010.396,17.99214414,25.52686411,29.30296359,4.55,15.22166479,22.4004208,28.28706532
730822.0312,5026011.408,17.17214414,25.10686411,29.56296359,4.55,14.93166479,21.9904208,27.74706532
730821.5527,5026012.301,17.37214414,25.13686411,27.83296359,4.56,15.03166479,21.3904208,27.20706532
730821.1523,5026013.275,17.40214414,24.84686411,27.67296359,4.54,14.44166479,20.8904208,26.58706532
730820.768,5026014.273,17.34214414,23.88686411,27.82296359,4.54,14.16166479,20.1104208,25.06706532
730820.4566,5026015.279,16.42214414,23.96686411,28.92296359,4.54,14.65166479,19.9004208,23.81706532
730820.2077,5026016.294,15.22214414,23.56686411,29.00296359,4.52,12.74166479,17.8404208,22.30706532
730819.9959,5026017.33,14.79214414,23.06686411,27.91296359,4.52,11.65166479,16.7304208,21.62706532
730819.8484,5026018.357,15.18214414,22.95686411,26.92296359,4.55,11.26166479,16.7304208,21.54706532
730819.7308,5026019.391,15.50214414,22.75686411,26.44296359,4.57,11.40166479,16.7604208,21.47706532
730819.6005,5026020.45,14.89214414,21.94686411,26.29296359,4.52,11.79166479,16.9504208,21.93706532
730819.5845,5026021.458,14.62214414,21.75686411,26.02296359,4.61,11.78166479,16.7804208,21.71706532
730819.8123,5026022.486,14.03214414,21.47686411,25.77296359,4.65,11.83166479,17.1704208,22.46706532
730820.091,5026023.477,14.59214414,21.21686411,25.10296359,4.7,12.02166479,17.7604208,23.26706532
730820.3036,5026024.492,15.05214414,20.16686411,23.40296359,4.72,12.82166479,19.1704208,24.62706532
730820.5996,5026025.547,15.08214414,20.80686411,24.05296359,4.72,13.28166479,19.6004208,24.86706532
730820.7003,5026026.546,15.79214414,21.83686411,24.94296359,4.74,12.53166479,18.4604208,23.32706532
730820.8136,5026027.629,15.16214414,22.26686411,25.79296359,4.77,11.59166479,17.4304208,22.29706532
730820.8894,5026028.666,14.60214414,22.04686411,25.67296359,4.8,11.79166479,17.0904208,21.86706532
730821.0071,5026029.7,14.04214414,21.56686411,25.30296359,4.85,10.99166479,16.3604208,21.29706532
730821.1818,5026030.748,14.16214414,20.92686411,23.97296359,4.86,11.58166479,16.8504208,21.31706532
730821.3284,5026031.814,14.38214414,20.66686411,23.94296359,4.88,11.37166479,16.1604208,20.28706532
730821.4614,5026032.859,13.07214414,18.98686411,22.98296359,4.9,10.56166479,15.1704208,19.20706532
730821.5862,5026033.913,12.46214414,18.58686411,22.75296359,4.93,10.86166479,14.3404208,18.12706532
730821.7138,5026034.961,11.85214414,18.41686411,22.75296359,4.94,9.63166479,14.0204208,18.25706532
730821.8381,5026035.995,12.49214414,17.63686411,20.56296359,4.95,10.38166479,15.0104208,19.23706532
730821.9692,5026037.127,12.69214414,17.10686411,20.65296359,4.96,11.28166479,15.7804208,19.99706532
730822.0852,5026038.136,14.41214414,16.54686411,20.88296359,4.98,11.57166479,16.1204208,20.33706532
730822.2161,5026039.201,11.93214414,17.28686411,21.02296359,5,10.40166479,15.4604208,20.11706532
730822.4557,5026040.3,12.77214414,17.14686411,20.41296359,4.98,11.55166479,16.7904208,21.48706532
730822.6295,5026041.338,13.59214414,17.76686411,21.39296359,4.99,12.08166479,17.5904208,22.54706532
730822.82,5026042.346,14.03214414,18.32686411,21.92296359,5.04,12.77166479,17.8804208,22.25706532
730823.0309,5026043.405,13.50214414,19.44686411,23.07296359,5.03,11.48166479,16.8504208,21.70706532
730823.1969,5026044.514,14.35214414,20.89686411,24.28296359,5.01,12.28166479,17.5404208,22.15706532
730823.3264,5026045.475,15.01214414,22.07686411,24.64296359,5.02,11.79166479,17.6904208,22.86706532
730823.4724,5026046.558,15.19214414,20.37686411,23.76296359,5.03,12.64166479,17.8704208,22.61706532
730823.6188,5026047.629,13.71214414,20.37686411,24.48296359,5,11.54166479,16.7404208,21.90706532
730823.7563,5026048.658,13.03214414,19.94686411,24.56296359,5.01,10.83166479,16.2304208,21.49706532
730823.8978,5026049.72,12.90214414,19.69686411,24.38296359,5.02,10.69166479,15.8904208,21.06706532
730824.0328,5026050.746,12.57214414,19.50686411,24.62296359,5.03,10.22166479,15.3204208,20.37706532
730824.1731,5026051.804,12.68214414,19.60686411,23.95296359,5.03,11.05166479,14.9404208,20.06706532
730824.2871,5026052.869,13.69214414,18.52686411,22.50296359,5.04,10.53166479,14.8604208,19.63706532
730824.4529,5026053.912,12.24214414,18.52686411,23.04296359,5.04,9.91166479,14.3104208,18.93706532
730824.6139,5026054.939,11.81214414,17.77686411,22.29296359,5.05,9.76166479,14.2204208,18.77706532
730824.7648,5026055.996,11.88214414,17.64686411,22.12296359,5.05,9.95166479,14.2504208,18.70706532
730824.9162,5026057.038,11.69214414,18.35686411,23.89296359,5.05,9.71166479,14.1004208,18.77706532
730825.0359,5026058.088,11.59214414,17.69686411,22.29296359,5.05,9.60166479,14.2504208,19.06706532
730825.1761,5026059.116,11.85214414,18.23686411,22.83296359,5.07,10.02166479,14.6104208,19.12706532
730825.3119,5026060.191,11.89214414,18.17686411,22.97296359,5.07,9.68166479,14.2604208,19.00706532
730825.4542,5026061.231,11.70214414,18.21686411,23.17296359,5.08,9.70166479,14.4104208,19.34706532
730825.6255,5026062.264,11.77214414,18.12686411,23.03296359,5.07,10.07166479,14.7904208,19.70706532
730825.7654,5026063.3,12.14214414,18.69686411,23.40296359,5.09,9.91166479,14.8504208,19.82706532
730825.9071,5026064.394,12.15214414,19.08686411,23.50296359,5.08,10.21166479,15.3604208,20.39706532
730826.0551,5026065.421,12.21214414,18.58686411,23.07296359,5.09,10.35166479,15.2704208,20.22706532
730826.21,5026066.474,12.13214414,18.59686411,23.65296359,5.09,10.10166479,15.0804208,20.09706532
730826.3446,5026067.545,11.88214414,18.68686411,24.18296359,5.09,10.37166479,15.4304208,20.36706532
730826.4629,5026068.563,12.80214414,19.78686411,23.96296359,5.09,10.98166479,16.1004208,20.98706532
730826.608,5026069.635,13.56214414,20.37686411,25.09296359,5.1,10.94166479,16.1504208,21.20706532
730826.7503,5026070.674,13.26214414,20.76686411,25.66296359,5.1,10.98166479,16.2504208,21.32706532
730826.9057,5026071.717,13.42214414,20.25686411,24.37296359,5.1,11.12166479,16.4104208,21.16706532
730827.0487,5026072.771,13.75214414,20.33686411,24.65296359,5.11,11.08166479,16.1004208,20.90706532
730827.1879,5026073.826,13.21214414,19.82686411,24.38296359,5.11,10.94166479,15.9704208,20.54706532
730827.3526,5026074.898,13.02214414,19.52686411,24.10296359,5.13,10.65166479,15.5404208,20.01706532
730827.5248,5026075.944,12.87214414,18.96686411,22.93296359,5.12,10.54166479,15.0204208,19.50706532
730827.6735,5026076.986,12.44214414,18.54686411,22.36296359,5.11,10.40166479,14.8504208,18.92706532
730827.8346,5026078.051,12.52214414,18.04686411,21.66296359,5.13,9.95166479,13.9104208,17.76706532
730827.992,5026079.106,11.35214414,17.01686411,21.13296359,5.14,9.03166479,13.1204208,17.23706532
730828.1502,5026080.142,10.98214414,16.08686411,19.50296359,5.13,9.49166479,13.2604208,16.96706532
730828.3131,5026081.226,11.00214414,16.04686411,19.91296359,5.13,9.18166479,12.8804208,16.59706532
730828.4551,5026082.276,10.83214414,16.08686411,19.83296359,5.12,8.83166479,12.6504208,16.52706532
730828.6073,5026083.329,10.88214414,16.35686411,20.53296359,5.11,8.74166479,12.7704208,16.99706532
730828.7808,5026084.376,11.08214414,17.11686411,22.03296359,5.11,9.19166479,13.6904208,18.53706532
730828.9254,5026085.462,11.86214414,18.99686411,23.81296359,5.09,10.52166479,15.9004208,21.08706532
730829.0623,5026086.507,14.33214414,20.65686411,23.92296359,5.08,12.16166479,17.7404208,22.56706532
730829.1678,5026087.553,15.27214414,23.06686411,28.16296359,5.08,11.75166479,17.5904208,23.26706532
